"timestamp","brentoilprice","fuelprice","date_column","exchange_column"
"1675803600000","1547.457","20.29","2023-02-08","18.8278"
"1675890000000","1535.3248","20.29","2023-02-09","18.8291"
"1675976400000","1565.358","20.29","2023-02-10","18.8144"
"1676235600000","1574.1359","20.29","2023-02-13","18.8429"
"1676322000000","1561.3536","21.56","2023-02-14","18.841"
"1676408400000","1557.2166","21.56","2023-02-15","18.8525"
"1676494800000","1553.8055","21.56","2023-02-16","18.85"
"1676581200000","1516.4603","21.56","2023-02-17","18.831"
"1676840400000","1541.1315","21.59","2023-02-20","18.8841"
"1676926800000","1522.2589","21.59","2023-02-21","18.8702"
"1677013200000","1484.8854","21.63","2023-02-22","18.8509"
"1677099600000","1507.3373","21.63","2023-02-23","18.8535"
"1677186000000","1521.6542","21","2023-02-24","18.8744"
"1677445200000","1507.1001","21","2023-02-27","18.8836"
"1677531600000","1527.5024","21","2023-02-28","18.8837"
"1677618000000","1542.634","21.05","2023-03-01","18.884"
"1677704400000","1548.4307","21.05","2023-03-02","18.8603"
"1677790800000","1566.1696","21.05","2023-03-03","18.7993"
"1678050000000","1582.4888","21.95","2023-03-06","18.8999"
"1678136400000","1536.3097","21.95","2023-03-07","18.9224"
"1678222800000","1525.9354","21.95","2023-03-08","18.9369"
"1678309200000","1495.2148","22.01","2023-03-09","18.8101"
"1678395600000","1526.363","22.01","2023-03-10","18.9681"
"1678654800000","1493.367","22.01","2023-03-13","18.9658"
"1678741200000","1437.2502","22.01","2023-03-14","18.9736"
"1678827600000","1373.2174","21.34","2023-03-15","18.9907"
"1678914000000","1392.7593","21.34","2023-03-16","19.0034"
"1679000400000","1369.564","20.01","2023-03-17","19.0138"
"1679259600000","1385.558","20.01","2023-03-20","19.0115"
"1679346000000","1410.5431","20.89","2023-03-21","19.0331"
"1679432400000","1434.9072","20.89","2023-03-22","19.0407"
"1679518800000","1420.2089","20.89","2023-03-23","19.0351"
"1679605200000","1407.6599","20.89","2023-03-24","19.0714"
"1679864400000","1467.3562","20.92","2023-03-27","19.0888"
"1679950800000","1473.5245","20.92","2023-03-28","19.1193"
"1680037200000","1465.412","20.92","2023-03-29","19.1382"
"1680123600000","1486.2543","20.92","2023-03-30","19.175"
"1680210000000","1509.6814","20.86","2023-03-31","19.1803"
"1680469200000","1587.3422","20.86","2023-04-03","19.1963"
"1680555600000","1589.3018","20.85","2023-04-04","19.22"
"1680642000000","1593.4796","20.85","2023-04-05","19.2519"
"1680728400000","1592.9","20.85","2023-04-06","19.2542"
"1681074000000","1579.853","20.85","2023-04-10","19.2665"
"1681160400000","1607.1027","21.53","2023-04-11","19.2999"
"1681246800000","1635.0317","21.5","2023-04-12","19.3152"
"1681333200000","1620.9457","21.5","2023-04-13","19.3338"
"1681419600000","1627.7378","21.5","2023-04-14","19.364"
"1681678800000","1606.2607","21.5","2023-04-17","19.3946"
"1681765200000","1607.6284","21.5","2023-04-18","19.3994"
"1681851600000","1577.8983","21.5","2023-04-19","19.3988"
"1681938000000","1541.9054","21.5","2023-04-20","19.4048"
"1682024400000","1556.632","20.59","2023-04-21","19.3997"
"1682283600000","1576.5231","20.59","2023-04-24","19.3962"
"1682370000000","1541.0845","20.11","2023-04-25","19.4287"
"1682456400000","1491.6611","20.13","2023-04-26","19.4252"
"1682542800000","1497.8383","20.13","2023-04-27","19.4373"
"1682629200000","1536.2795","20.13","2023-04-28","19.4515"
"1682888400000","1518.2384","20.13","2023-05-01","19.4621"
"1682974800000","1446.1292","20.13","2023-05-02","19.466"
"1683061200000","1394.961","20.13","2023-05-03","19.4691"
"1683147600000","1396.3944","18.83","2023-05-04","19.4728"
"1683234000000","1451.3397","18.34","2023-05-05","19.5125"
"1683493200000","1484.0546","18.34","2023-05-08","19.5065"
"1683579600000","1495.1133","19.01","2023-05-09","19.521"
"1683666000000","1478.6096","19.01","2023-05-10","19.5454"
"1683752400000","1450.605","19.01","2023-05-11","19.5816"
"1683838800000","1433.1718","19.01","2023-05-12","19.5842"
"1684098000000","1462.1047","19.01","2023-05-15","19.6731"
"1684184400000","1460.3453","19.01","2023-05-16","19.7264"
"1684270800000","1503.6732","19.01","2023-05-17","19.7462"
"1684357200000","1490.175","19.01","2023-05-18","19.7951"
"1684443600000","1482.9656","19.77","2023-05-19","19.8125"
"1684702800000","1489.8774","19.77","2023-05-22","19.8122"
"1684789200000","1509.3512","19.77","2023-05-23","19.839"
"1684875600000","1542.3998","19.78","2023-05-24","19.8968"
"1684962000000","1505.3976","19.78","2023-05-25","19.9364"
"1685048400000","1525.6764","19.78","2023-05-26","19.9722"
"1685307600000","1538.545","19.78","2023-05-29","20.1117"
"1685394000000","1498.3591","19.78","2023-05-30","20.461"
"1685480400000","1499.0162","19.78","2023-05-31","20.762"
"1685566800000","1538.1791","19.78","2023-06-01","20.8087"
"1685653200000","1582.8981","19.78","2023-06-02","20.9295"
"1685912400000","1617.3242","19.78","2023-06-05","21.261"
"1685998800000","1636.6609","19.78","2023-06-06","21.6175"
"1686085200000","1778.27","21.14","2023-06-07","23.2484"
"1686171600000","1745.8998","21.14","2023-06-08","23.1245"
"1686258000000","1744.3695","22.51","2023-06-09","23.4175"
"1686517200000","1692.975","22.51","2023-06-12","23.635"
"1686603600000","1749.6334","22.66","2023-06-13","23.6405"
"1686690000000","1719.4775","22.66","2023-06-14","23.5674"
"1686776400000","1786.1307","22.66","2023-06-15","23.6699"
"1686862800000","1804.5548","22.67","2023-06-16","23.6322"
"1687122000000","1789.9207","22.67","2023-06-19","23.6075"
"1687208400000","1782.9847","24.31","2023-06-20","23.5751"
"1687294800000","1812.7124","24.31","2023-06-21","23.5754"
"1687381200000","1849.1327","24.36","2023-06-22","24.9075"
"1687467600000","1865.9573","24.36","2023-06-23","25.2361"
"1687726800000","1926.9786","24.36","2023-06-26","25.9386"
"1687813200000","1889.1453","24.4","2023-06-27","26.0177"
"1687899600000","1935.515","24.4","2023-06-28","26.05"
"1687986000000","1939.5338","24.4","2023-06-29","26.041"
"1688072400000","1958.8918","24.4","2023-06-30","26.0145"
"1688331600000","1932.4445","24.4","2023-07-03","25.9493"
"1688418000000","1977.2773","24.4","2023-07-04","25.9997"
"1688504400000","1993.2849","24.4","2023-07-05","26.0867"
"1688590800000","1989.1743","25.27","2023-07-06","26.0978"
"1688677200000","2035.202","25.37","2023-07-07","26.0656"
"1688936400000","2018.5378","25.8","2023-07-10","26.0793"
"1689022800000","2064.7786","25.8","2023-07-11","26.1133"
"1689109200000","2085.7505","26.87","2023-07-12","26.1405"
"1689195600000","2110.057","26.87","2023-07-13","26.0533"
"1689282000000","2083.14","26.93","2023-07-14","26.1701"
"1689541200000","2064.5684","26.93","2023-07-17","26.3405"
"1689627600000","2140.7522","32.93","2023-07-18","26.9277"
"1689714000000","2127.0242","32.94","2023-07-19","26.8056"
"1689800400000","2128.3367","32.94","2023-07-20","26.7648"
"1689886800000","2182.191","34.49","2023-07-21","26.9806"
"1690146000000","2223.7764","34.49","2023-07-24","26.9614"
"1690232400000","2241.2566","34.49","2023-07-25","26.922"
"1690318800000","2224.2986","34.49","2023-07-26","26.9416"
"1690405200000","2258.3752","34.49","2023-07-27","26.9528"
"1690491600000","2272.157","35.92","2023-07-28","26.9181"
"1690750800000","2300.8606","35.92","2023-07-31","26.9327"
"1690837200000","2289.6238","36.99","2023-08-01","26.9653"
"1690923600000","2243.1384","36.99","2023-08-02","26.9608"
"1691010000000","2296.9495","37.03","2023-08-03","26.9785"
"1691096400000","2325.384","37.08","2023-08-04","26.9641"
"1691355600000","2303.301","37.08","2023-08-07","26.9897"
"1691442000000","2327.038","37.08","2023-08-08","27.0052"
"1691528400000","2364.8743","37.1","2023-08-09","27.0117"
"1691614800000","2335.6426","37.1","2023-08-10","27.0329"
"1691701200000","2345.7278","38.9","2023-08-11","27.0214"
"1691960400000","2331.489","38.9","2023-08-14","27.0443"
"1692046800000","2297.4036","38.9","2023-08-15","27.0633"
"1692133200000","2258.8745","38.9","2023-08-16","27.0686"
"1692219600000","2280.1147","38.97","2023-08-17","27.1055"
"1692306000000","2299.9033","37.45","2023-08-18","27.1215"
"1692565200000","2294.0012","37.45","2023-08-21","27.1608"
"1692651600000","2285.2632","38.44","2023-08-22","27.1958"
"1692738000000","2263.2954","38.5","2023-08-23","27.1998"
"1692824400000","2152.5469","38.5","2023-08-24","25.8223"
"1692910800000","2242.4204","38.5","2023-08-25","26.5438"
"1693170000000","2246.2793","38.5","2023-08-28","26.5079"
"1693256400000","2258.1985","38.5","2023-08-29","26.5952"
"1693342800000","2277.1182","38.5","2023-08-30","26.7142"
"1693429200000","2318.0833","38.5","2023-08-31","26.6968"
"1693515600000","2366.8176","38.5","2023-09-01","26.7286"
